task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
delay,s1584,7,sgc,softplus,0.5,1584,0.13184806983359393,0.16781321753455228,0.13747415722687634,0.17019496068916196,True,True,True,"[0.0463, 0.03969, 0.02814]",[],3301,1000,8,6,32,4,30.6,cuda,keep,0.05,32,float32,0.21084677361391124,20
delay,s1584,8,sgc,softplus,0.5,1584,0.13723578323053134,0.17030237758292696,0.1401427196642452,0.1723320227580244,True,True,True,"[0.04873, 0.04189, 0.0288]",[],3301,1000,8,6,32,4,30.2,cuda,keep,0.05,32,float32,0.21373153475715065,20
delay,s1584,9,sgc,softplus,0.5,1584,0.13800211361209982,0.16114030319400366,0.13812932121080013,0.17233520422982576,True,True,True,"[0.04664, 0.04291, 0.02814]",[],3301,1000,8,6,32,4,30.0,cuda,keep,0.05,32,float32,0.21406465846910708,20
hops,s264,0,sgc,softplus,0.5,264,0.18533301731628002,0.24612924193686317,0.18533301742916758,0.18892974581456545,True,False,False,"[0.05579, 0.04779, 0.05022]",[],3301,1000,8,6,32,4,26.2,cuda,keep,0.05,32,float32,0.2554661269547562,20
hops,s264,1,sgc,softplus,0.5,264,0.08288178458395931,0.09787457104906085,0.08288178342450975,0.18892974581456545,True,True,True,"[0.05289, 0.04062, 0.00964]",[],3301,1000,8,6,32,4,26.8,cuda,keep,0.05,32,float32,0.2554661269547562,20
hops,s264,2,sgc,softplus,0.5,264,0.10492511148178818,0.12493076342404362,0.10492511144415899,0.18892974543827354,True,True,True,"[0.052, 0.04912, 0.04551]",[],3301,1000,8,6,32,4,27.7,cuda,keep,0.05,32,float32,0.25546612055683543,20
hops,s264,3,sgc,softplus,0.5,264,0.18833535633078127,0.25454965962081816,0.18833535638722507,0.18892974543827348,True,False,False,"[0.05099, 0.04971, 0.05017]",[],3301,1000,8,6,32,4,27.3,cuda,keep,0.05,32,float32,0.25546612055683543,20
hops,s264,4,sgc,softplus,0.5,264,0.18892974634137416,0.25546612688303344,0.18892974598389684,0.1889297446856896,False,False,False,"[0.05231, 0.04919, 0.05021]",[],3301,1000,8,6,32,4,26.4,cuda,keep,0.05,32,float32,0.255466107760994,20
hops,s264,5,sgc,softplus,0.5,264,0.0830761105706445,0.10258755516080191,0.0830761113232284,0.18892974543827354,True,True,True,"[0.05369, 0.04927, 0.01546]",[],3301,1000,8,6,32,4,26.2,cuda,keep,0.05,32,float32,0.2554661205568355,20
hops,s264,6,sgc,softplus,0.5,264,0.08289932442659682,0.09862816386940819,0.08289932349527424,0.18892974581456545,True,True,True,"[0.05254, 0.04568, 0.00969]",[],3301,1000,8,6,32,4,24.9,cuda,keep,0.05,32,float32,0.2554661269547562,20
