task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
delay,s1584,5,ppr,softplus,0.5,1584,0.15286671837281457,0.19916921939669038,0.14452773361435076,0.17804914345021705,True,True,True,"[0.04694, 0.04077, 0.03595]",[],3301,1000,8,6,32,4,30.5,cuda,keep,0.2,8,float32,0.221942945056524,0
delay,s1584,6,ppr,softplus,0.5,1584,0.15276672064120136,0.20502573165331903,0.15128727847581785,0.1722178212383657,True,False,False,"[0.0446, 0.0348, 0.03599]",[],3301,1000,8,6,32,4,30.4,cuda,keep,0.2,8,float32,0.2137943571383429,0
delay,s1584,7,ppr,softplus,0.5,1584,0.15487184487618366,0.2034409472417352,0.15854786706569773,0.17019496068916196,True,True,True,"[0.04622, 0.04116, 0.03821]",[],3301,1000,8,6,32,4,30.5,cuda,keep,0.2,8,float32,0.21084677361391124,0
delay,s1584,8,ppr,softplus,0.5,1584,0.1506843564639719,0.1959379501679458,0.15284011616122278,0.1723320227580244,True,True,True,"[0.04745, 0.04373, 0.03804]",[],3301,1000,8,6,32,4,30.5,cuda,keep,0.2,8,float32,0.21373153475715065,0
delay,s1584,9,ppr,softplus,0.5,1584,0.1425689129957103,0.19339278263972162,0.1431261503166752,0.17233520422982576,True,True,True,"[0.04658, 0.03842, 0.03459]",[],3301,1000,8,6,32,4,30.5,cuda,keep,0.2,8,float32,0.21406465846910708,0
hops,s264,0,ppr,softplus,0.5,264,0.06171435608782552,0.11093649159027237,0.06171435758358602,0.18892974581456545,True,False,False,"[0.045, 0.01196, 0.01253]",[],3301,1000,8,6,32,4,27.6,cuda,keep,0.2,8,float32,0.2554661269547562,0
hops,s264,1,ppr,softplus,0.5,264,0.05811074942425646,0.11199695597471405,0.058110738645843936,0.18892974581456545,True,False,False,"[0.04018, 0.01117, 0.01242]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.2554661269547562,0
hops,s264,2,ppr,softplus,0.5,264,0.06954860676907831,0.1305478900966994,0.06954861714532881,0.18892974543827354,True,True,True,"[0.0444, 0.01384, 0.01217]",[],3301,1000,8,6,32,4,27.5,cuda,keep,0.2,8,float32,0.25546612055683543,0
hops,s264,3,ppr,softplus,0.5,264,0.0770213541791144,0.12203803320400304,0.07702136870163183,0.18892974543827348,True,True,True,"[0.0382, 0.01935, 0.01475]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.2,8,float32,0.25546612055683543,0
hops,s264,4,ppr,softplus,0.5,264,0.06319551695740283,0.10009201435326069,0.0631955222325456,0.1889297446856896,True,True,True,"[0.04107, 0.01379, 0.00877]",[],3301,1000,8,6,32,4,27.4,cuda,keep,0.2,8,float32,0.255466107760994,0
