task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s1584,7,gcn,relu,0.5,1584,0.20622207341960283,0.3333693338766033,0.20411279854732753,0.2073090134066238,True,False,True,"[0.06015, 0.05517, 0.05509]",[],3301,1000,8,6,32,4,30.0,cuda,cut,0.05,8,float32,0.28540695962342993,20
hops,s1584,7,heat,relu,0.5,1584,0.09248042367837746,0.11703151026237481,0.0917194696567186,0.2073090134066238,True,True,True,"[0.05725, 0.02861, 0.01899]","[12.0012, 11.817, -0.234, -0.2487]",3301,1000,8,6,32,4,41.8,cuda,cut,0.05,8,float32,0.28540695962342993,20
hops,s1584,7,qw,relu,0.5,1584,0.06367152821043702,0.06370053603577862,0.06762967769184733,0.2073090134066238,True,True,True,"[0.05999, 0.01997, 0.00706]","[6.4541, 5.8324, 3.007, -0.0587]",3301,1000,8,6,32,4,49.7,cuda,cut,0.05,8,float32,0.28540695962342993,20
hops,s1584,8,gcn,relu,0.5,1584,0.2085434415692037,0.26086645368213307,0.20730574337813787,0.2142830371220913,True,False,False,"[0.06363, 0.0583, 0.05908]",[],3301,1000,8,6,32,4,29.9,cuda,cut,0.05,8,float32,0.3031558346890644,20
hops,s1584,8,heat,relu,0.5,1584,0.13008322627934304,0.11691518043885414,0.12374454185118514,0.2142830371220913,True,True,True,"[0.06169, 0.04569, 0.03544]","[13.1621, -0.1833, -0.1722, -0.1807]",3301,1000,8,6,32,4,41.9,cuda,cut,0.05,8,float32,0.3031558346890644,20
hops,s1584,8,qw,relu,0.5,1584,0.2170540261327725,0.2955530591407634,0.2176069603792528,0.2142830371220913,False,False,False,"[0.05715, 0.05607, 0.05806]","[0.9664, 2.5446, 4.5152, 3.8649]",3301,1000,8,6,32,4,49.9,cuda,cut,0.05,8,float32,0.3031558346890644,20
hops,s1584,9,gcn,relu,0.5,1584,0.18263823615805705,0.2434303151661823,0.20058869365826157,0.1972476585583153,True,True,True,"[0.06176, 0.05616, 0.05536]",[],3301,1000,8,6,32,4,30.1,cuda,cut,0.05,8,float32,0.2859626192448666,20
hops,s1584,9,heat,relu,0.5,1584,0.19461218780376996,0.2832423884630481,0.21026052533316125,0.1972476585583153,True,False,False,"[0.06128, 0.06014, 0.06112]","[5.4228, 5.1125, 5.0704, -0.2835]",3301,1000,8,6,32,4,41.7,cuda,cut,0.05,8,float32,0.2859626192448666,20
hops,s1584,9,qw,relu,0.5,1584,0.053731221457165655,0.07020078726521638,0.052181571126725015,0.1972476585583153,True,True,True,"[0.04417, 0.01228, 0.00508]","[1.5281, 6.9622, 6.0702, -0.0124]",3301,1000,8,6,32,4,51.4,cuda,cut,0.05,8,float32,0.2859626192448666,20
delay,s1584,0,gcn,relu,0.5,1584,0.16374896844082296,0.22964412670032833,0.16768208419472846,0.16718246888562172,True,True,True,"[0.04839, 0.04086, 0.0403]",[],3301,1000,8,6,32,4,30.1,cuda,cut,0.05,8,float32,0.23142011562655515,20
delay,s1584,0,heat,relu,0.5,1584,0.12200013030538341,0.15037583226559129,0.12479120965453508,0.16718246888562172,True,True,True,"[0.04694, 0.03106, 0.02542]","[12.7712, -0.1672, -0.1779, -0.1778]",3301,1000,8,6,32,4,42.0,cuda,cut,0.05,8,float32,0.23142011562655515,20
delay,s1584,0,qw,relu,0.5,1584,0.12369956354209244,0.15542637757799324,0.12529161533349925,0.16718246888562172,True,True,True,"[0.04748, 0.03109, 0.02383]","[0.9206, 2.1778, -0.0016, 3.1604]",3301,1000,8,6,32,4,53.7,cuda,cut,0.05,8,float32,0.23142011562655515,20
