task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
delay,s3168,4,gcn,softplus,0.5,3168,0.16051003763380442,0.21168746245295086,0.16132718719988287,0.1676993677753215,True,True,True,"[0.04356, 0.04073, 0.03867]",[],3301,1000,8,6,32,4,36.2,cuda,cut,0.05,8,float32,0.24142058346651765,20
delay,s3168,4,heat,softplus,0.5,3168,0.09803317870430472,0.15025849089643084,0.09485242549602513,0.1676993677753215,True,True,True,"[0.04348, 0.0309, 0.01721]","[12.222, 8.0664, 7.9615, 7.9068]",3301,1000,8,6,32,4,113.6,cuda,cut,0.05,8,float32,0.24142058346651765,20
delay,s3168,4,qw,softplus,0.5,3168,0.13864853852883183,0.19106802132790437,0.13994245061548274,0.1676993677753215,True,True,True,"[0.04353, 0.03903, 0.03534]","[0.9441, 3.3149, 2.4701, 0.3695]",3301,1000,8,6,32,4,239.5,cuda,cut,0.05,8,float32,0.24142058346651765,20
delay,s3168,5,gcn,softplus,0.5,3168,0.16357989010035753,0.21676330584018963,0.16611697449075616,0.1695395661645368,True,True,True,"[0.04707, 0.04244, 0.04118]",[],3301,1000,8,6,32,4,32.8,cuda,cut,0.05,8,float32,0.24596915360898364,20
delay,s3168,5,heat,softplus,0.5,3168,0.11632564431507147,0.16829225466516193,0.10495195325718742,0.1695395661645368,True,True,True,"[0.04734, 0.03508, 0.01887]","[13.8022, 12.4213, 8.1432, 7.9819]",3301,1000,8,6,32,4,114.2,cuda,cut,0.05,8,float32,0.24596915360898364,20
delay,s3168,5,qw,softplus,0.5,3168,0.10452691053321761,0.13055519664364915,0.08597435369445133,0.1695395661645368,True,True,True,"[0.04702, 0.04005, 0.02423]","[4.2942, 4.7984, 2.9133, 3.1685]",3301,1000,8,6,32,4,239.3,cuda,cut,0.05,8,float32,0.24596915360898364,20
delay,s3168,6,gcn,softplus,0.5,3168,0.16249071588008335,0.21100828199414004,0.16381230379663222,0.16648470040141083,True,False,False,"[0.0445, 0.0407, 0.04135]",[],3301,1000,8,6,32,4,36.1,cuda,cut,0.05,8,float32,0.24211817317078285,20
delay,s3168,6,heat,softplus,0.5,3168,0.10101867910366354,0.1440767419065542,0.09939230812854319,0.16648470040141083,True,True,True,"[0.04462, 0.03007, 0.01755]","[13.0677, 8.7973, 8.3274, 8.5271]",3301,1000,8,6,32,4,113.5,cuda,cut,0.05,8,float32,0.24211817317078285,20
delay,s3168,6,qw,softplus,0.5,3168,0.0967123852650751,0.12601662410852485,0.09267445998946898,0.16648470040141083,True,True,True,"[0.04455, 0.0296, 0.01565]","[5.0227, 4.6583, 2.3055, 2.1752]",3301,1000,8,6,32,4,239.4,cuda,cut,0.05,8,float32,0.24211817317078285,20
delay,s3168,7,gcn,softplus,0.5,3168,0.16873061030063238,0.24890206413078242,0.16974434721939333,0.16903304502276642,True,False,False,"[0.04409, 0.04082, 0.04128]",[],3301,1000,8,6,32,4,36.2,cuda,cut,0.05,8,float32,0.23704395278505386,20
delay,s3168,7,heat,softplus,0.5,3168,0.09509076010457378,0.12994285858521823,0.10119781186475654,0.16903304502276642,True,True,True,"[0.04393, 0.02895, 0.01845]","[11.5593, 11.3005, 9.3916, 9.1501]",3301,1000,8,6,32,4,113.2,cuda,cut,0.05,8,float32,0.23704395278505386,20
delay,s3168,7,qw,softplus,0.5,3168,0.1453636542288155,0.2392324509772783,0.1338901024935676,0.16903304502276642,True,True,True,"[0.0446, 0.04164, 0.03173]","[4.3044, 3.9354, 1.9916, 1.5833]",3301,1000,8,6,32,4,239.4,cuda,cut,0.05,8,float32,0.23704395278505386,20
delay,s3168,8,gcn,softplus,0.5,3168,0.16972682660969637,0.2280213817247183,0.1689898748645095,0.17193813426688595,True,False,True,"[0.04656, 0.04314, 0.04303]",[],3301,1000,8,6,32,4,36.4,cuda,cut,0.05,8,float32,0.2465726510254902,20
delay,s3168,8,heat,softplus,0.5,3168,0.0963618781368416,0.12661008313376573,0.09625242419703012,0.17193813426688595,True,True,True,"[0.04665, 0.03005, 0.01837]","[11.2328, 9.0942, 10.0679, 9.9468]",3301,1000,8,6,32,4,113.6,cuda,cut,0.05,8,float32,0.2465726510254902,20
delay,s3168,8,qw,softplus,0.5,3168,0.09199857047038947,0.11885617129883995,0.09275170934992588,0.17193813426688595,True,True,True,"[0.04326, 0.0306, 0.01627]","[4.9407, 3.0509, 2.8973, 4.3218]",3301,1000,8,6,32,4,239.4,cuda,cut,0.05,8,float32,0.2465726510254902,20
