task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device
hops,s3168,4,heat,softplus,0.5,3168,0.17729733831653693,0.24469893639287185,0.17729733420319554,0.17751313227006182,True,True,True,"[0.05672, 0.0456, 0.04553]","[1.4638, 0.074, 0.0741, 0.0741]",3301,200,8,6,32,4,32.6,cuda
hops,s3168,4,qw,softplus,0.5,3168,0.1773269073661379,0.24474147229910068,0.17732690870197432,0.17751313227006182,True,True,True,"[0.05681, 0.0456, 0.04554]","[0.7393, 0.2215, 0.2145, 0.2145]",3301,200,8,6,32,4,65.5,cuda
hops,s3168,5,gcn,softplus,0.5,3168,0.17736426420409468,0.24481375193755228,0.17736426426328228,0.17751313254600923,True,True,True,"[0.06278, 0.04564, 0.04558]",[],3301,200,8,6,32,4,12.6,cuda
hops,s3168,5,heat,softplus,0.5,3168,0.1774244047575928,0.24489230703191403,0.17742440550860883,0.17751313254600923,True,True,True,"[0.0631, 0.04565, 0.04562]","[0.5427, 0.0766, 0.0767, 0.0765]",3301,200,8,6,32,4,32.3,cuda
hops,s3168,5,qw,softplus,0.5,3168,0.17676693966819182,0.2440672566971214,0.17676694037961876,0.17751313254600923,True,True,True,"[0.06298, 0.04557, 0.04527]","[0.2429, 1.016, 0.455, 0.6488]",3301,200,8,6,32,4,64.6,cuda
hops,s3168,6,gcn,softplus,0.5,3168,0.17704309963680778,0.24436384653264956,0.17704309963602385,0.17751313199411436,True,True,True,"[0.05731, 0.04565, 0.04558]",[],3301,200,8,6,32,4,13.3,cuda
hops,s3168,6,heat,softplus,0.5,3168,0.1758674505238832,0.2457648456199529,0.17586744975209273,0.17751313199411436,True,True,True,"[0.05748, 0.04563, 0.04528]","[2.3247, 0.208, 0.1404, 0.073]",3301,200,8,6,32,4,32.1,cuda
hops,s3168,6,qw,softplus,0.5,3168,0.1773897218627711,0.24484723440903,0.1773897224703258,0.17751313199411436,True,True,True,"[0.0573, 0.04565, 0.0456]","[0.7383, 0.3144, 0.1646, 0.1646]",3301,200,8,6,32,4,65.7,cuda
hops,s3168,7,gcn,softplus,0.5,3168,0.17738990975788446,0.2448223573115997,0.17738990974730123,0.17751313254600923,True,True,True,"[0.05391, 0.04564, 0.04559]",[],3301,200,8,6,32,4,12.8,cuda
hops,s3168,7,heat,softplus,0.5,3168,0.17737286199222912,0.24480456041950918,0.1773728625919444,0.17751313254600923,True,True,True,"[0.05378, 0.04563, 0.04558]","[0.9144, 0.1257, 0.0887, 0.0888]",3301,200,8,6,32,4,32.0,cuda
