task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device
delay,s4400,1,heat,relu,0.5,4400,0.16283785272118015,0.22015117292840847,0.16756213960851626,0.1681745908082336,True,True,True,"[0.07135, 0.04388, 0.04248]","[-0.1681, 3.0041, -0.1555]",612,200,8,6,16,3,53.7,cuda
delay,s4400,1,qw,relu,0.5,4400,0.1669497209195062,0.22346615017213156,0.17147948937733998,0.1681745908082336,True,True,True,"[0.07135, 0.04389, 0.04348]","[-0.0889, 1.066, 0.5433]",612,200,8,6,16,3,98.2,cuda
delay,s4400,2,gcn,relu,0.5,4400,0.16934531819158247,0.2226510966275156,0.16943452511342583,0.16905582442285252,False,True,True,"[0.07678, 0.04255, 0.04248]",[],612,200,8,6,16,3,114.3,cuda
delay,s4400,2,heat,relu,0.5,4400,0.16944806594597386,0.22347148169310818,0.1695362454400906,0.16905582442285252,False,True,True,"[0.07679, 0.04255, 0.04248]","[1.0194, -0.1109, -0.1209]",612,200,8,6,16,3,53.7,cuda
delay,s4400,2,qw,relu,0.5,4400,0.1694486851738872,0.22347282885864894,0.16953686399660495,0.16905582442285252,False,True,True,"[0.07678, 0.04255, 0.04248]","[0.7216, 0.5483, 0.0488]",612,200,8,6,16,3,99.3,cuda
delay,s4400,3,gcn,relu,0.5,4400,0.16942647330170127,0.22335531795885155,0.16973059353934578,0.1694270793341848,True,True,True,"[0.05333, 0.04269, 0.04263]",[],612,200,8,6,16,3,19.9,cuda
delay,s4400,3,heat,relu,0.5,4400,0.16880149901636424,0.22563107451024714,0.16908106402586615,0.1694270793341848,True,True,True,"[0.05333, 0.04267, 0.04239]","[1.4622, -0.1304, -0.1485]",612,200,8,6,16,3,54.1,cuda
delay,s4400,3,qw,relu,0.5,4400,0.16965608278617517,0.22441140090822342,0.1699492635163849,0.1694270793341848,False,True,True,"[0.05333, 0.04269, 0.04266]","[0.6695, 0.3152, -0.0197]",612,200,8,6,16,3,98.3,cuda
delay,s4400,4,gcn,relu,0.5,4400,0.164227837306151,0.22094658074865658,0.17013569795780561,0.16370655849808827,False,True,True,"[0.06629, 0.04279, 0.04269]",[],612,200,8,6,16,3,19.3,cuda
delay,s4400,4,heat,relu,0.5,4400,0.16420877626229247,0.2209287520254293,0.17011794548989695,0.16370655849808827,False,True,True,"[0.06672, 0.04279, 0.04268]","[1.3193, -0.1621, -0.1669]",612,200,8,6,16,3,53.9,cuda
delay,s4400,4,qw,relu,0.5,4400,0.16421642724205884,0.2209421883353566,0.1701245868366889,0.16370655849808827,False,True,True,"[0.06629, 0.04279, 0.04268]","[0.7731, 0.429, 0.4634]",612,200,8,6,16,3,99.4,cuda
delay,s4400,5,gcn,relu,0.5,4400,0.17251700117598487,0.22596143881117356,0.17160773352074268,0.1723792550699418,False,True,True,"[0.06717, 0.04332, 0.04326]",[],612,200,8,6,16,3,19.3,cuda
delay,s4400,5,heat,relu,0.5,4400,0.172302404272751,0.22586389116576455,0.17139111622437753,0.1723792550699418,True,True,True,"[0.06703, 0.04324, 0.04311]","[1.2647, 0.0959, 0.0946]",612,200,8,6,16,3,53.9,cuda
delay,s4400,5,qw,relu,0.5,4400,0.17095088708447292,0.22344744542552553,0.16998469793015497,0.1723792550699418,True,True,True,"[0.06696, 0.04306, 0.04246]","[1.4174, 0.7436, 1.0642]",612,200,8,6,16,3,99.7,cuda
delay,s4400,6,gcn,relu,0.5,4400,0.16997023368035583,0.22384702258970957,0.17063639356561577,0.16957343020060126,False,True,True,"[0.0743, 0.04297, 0.0429]",[],612,200,8,6,16,3,19.4,cuda
delay,s4400,6,heat,relu,0.5,4400,0.16993954978043666,0.22382198276641407,0.17060564366653455,0.16957343020060126,False,True,True,"[0.07438, 0.04297, 0.04289]","[1.0314, -0.1374, -0.1525]",612,200,8,6,16,3,54.0,cuda
delay,s4400,6,qw,relu,0.5,4400,0.1699436468027786,0.22382375455747647,0.17060974643033908,0.16957343020060126,False,True,True,"[0.07437, 0.04297, 0.04289]","[0.7314, 0.5952, -0.0155]",612,200,8,6,16,3,98.6,cuda
delay,s4400,7,gcn,relu,0.5,4400,0.169098469877799,0.22466235199660978,0.17267195308393143,0.16855580671245907,False,True,True,"[0.0878, 0.04374, 0.04367]",[],612,200,8,6,16,3,19.5,cuda
delay,s4400,7,heat,relu,0.5,4400,0.16908955197421496,0.22465265081728855,0.17266343940200218,0.16855580671245907,False,True,True,"[0.08783, 0.04374, 0.04366]","[0.9064, -0.1586, -0.151]",612,200,8,6,16,3,54.2,cuda
delay,s4400,7,qw,relu,0.5,4400,0.16909057449754047,0.2246563982935245,0.1726642993954275,0.16855580671245907,False,True,True,"[0.0878, 0.04373, 0.04366]","[0.7038, -0.0076, -0.0097]",612,200,8,6,16,3,98.1,cuda
delay,s4400,8,gcn,relu,0.5,4400,0.17233724185632485,0.21882697556714192,0.16353456957310714,0.1717388086116901,False,True,True,"[0.07679, 0.04029, 0.04023]",[],612,200,8,6,16,3,19.6,cuda
delay,s4400,8,heat,relu,0.5,4400,0.17230067112059755,0.2187973787001183,0.16349387766076356,0.1717388086116901,False,True,True,"[0.07678, 0.04029, 0.04021]","[0.8791, -0.05, -0.0569]",612,200,8,6,16,3,54.0,cuda
delay,s4400,8,qw,relu,0.5,4400,0.17178460570052265,0.21962876204427118,0.16310744047040565,0.1717388086116901,False,True,True,"[0.07678, 0.04029, 0.0401]","[0.8018, 0.7303, 0.7713]",612,200,8,6,16,3,99.5,cuda
delay,s4400,9,gcn,relu,0.5,4400,0.16932299624987399,0.22893181962851808,0.17430522626215614,0.16853683081286197,False,True,True,"[0.06638, 0.04442, 0.04433]",[],612,200,8,6,16,3,19.8,cuda
delay,s4400,9,heat,relu,0.5,4400,0.1693184131843913,0.22892603344211418,0.17430115170726573,0.16853683081286197,False,True,True,"[0.06638, 0.04442, 0.04433]","[0.5279, 0.2069, 0.2062]",612,200,8,6,16,3,54.3,cuda
delay,s4400,9,qw,relu,0.5,4400,0.16932021409357814,0.2289277629912809,0.17430279969780135,0.16853683081286197,False,True,True,"[0.06638, 0.04442, 0.04433]","[0.6424, 0.4751, 0.4729]",612,200,8,6,16,3,99.5,cuda
hops,s3168,0,gcn,relu,0.5,3168,0.17770781065415753,0.2337045554061524,0.17770781064161448,0.1775131322700618,False,True,True,"[0.06414, 0.04561, 0.04553]",[],612,200,8,6,16,3,34.1,cuda
hops,s3168,0,heat,relu,0.5,3168,0.17743259825765686,0.23442409428759511,0.1774325976706806,0.1775131322700618,True,True,True,"[0.06413, 0.0456, 0.04545]","[0.7858, -0.1427, -0.1359]",612,200,8,6,16,3,22.8,cuda
hops,s3168,0,qw,relu,0.5,3168,0.17679470156159516,0.2413225483942878,0.17679469665451297,0.1775131322700618,True,True,True,"[0.06414, 0.04561, 0.04523]","[0.8169, -0.0635, -0.0466]",612,200,8,6,16,3,41.2,cuda
hops,s3168,1,gcn,relu,0.5,3168,0.176171566987636,0.24644422834138605,0.17617156699704326,0.17751313254600928,True,True,True,"[0.07163, 0.0456, 0.04508]",[],612,200,8,6,16,3,35.5,cuda
hops,s3168,1,heat,relu,0.5,3168,0.1702645555505473,0.23391917482234,0.17026455496053322,0.17751313254600928,True,True,True,"[0.07162, 0.04542, 0.04349]","[-0.1685, 2.8428, -0.1279]",612,200,8,6,16,3,22.9,cuda
hops,s3168,1,qw,relu,0.5,3168,0.17365143211677622,0.23415882984103764,0.17365142906253989,0.17751313254600928,True,True,True,"[0.07162, 0.04552, 0.04405]","[-0.0949, 0.923, 1.9]",612,200,8,6,16,3,41.1,cuda
hops,s3168,2,gcn,relu,0.5,3168,0.17683428165154771,0.2434006834267072,0.1768342816580153,0.17751313199411436,True,True,True,"[0.07752, 0.04559, 0.04539]",[],612,200,8,6,16,3,34.8,cuda
hops,s3168,2,heat,relu,0.5,3168,0.17728156158982802,0.24473829519393844,0.1772815626352141,0.17751313199411436,True,True,True,"[0.07753, 0.04559, 0.04551]","[1.0474, -0.1083, -0.1197]",612,200,8,6,16,3,22.9,cuda
hops,s3168,2,qw,relu,0.5,3168,0.17728380254165643,0.24472784339113915,0.17728380242602504,0.17751313199411436,True,True,True,"[0.07752, 0.04559, 0.04551]","[0.7205, 0.5675, 0.0288]",612,200,8,6,16,3,43.3,cuda
hops,s3168,3,gcn,relu,0.5,3168,0.17717406329281804,0.2455166573413253,0.1771740632583246,0.1775131328219567,True,True,True,"[0.05512, 0.04563, 0.04553]",[],612,200,8,6,16,3,59.5,cuda
hops,s3168,3,heat,relu,0.5,3168,0.175137047916933,0.2345921197021467,0.17513705173512034,0.1775131328219567,True,True,True,"[0.05511, 0.04556, 0.04476]","[2.4646, -0.1355, -0.1225]",612,200,8,6,16,3,24.8,cuda
hops,s3168,3,qw,relu,0.5,3168,0.17737476231831342,0.24484929279707338,0.17737476473716512,0.1775131328219567,True,True,True,"[0.05512, 0.04563, 0.04558]","[0.6629, 0.4032, -0.0003]",612,200,8,6,16,3,46.9,cuda
hops,s3168,4,gcn,relu,0.5,3168,0.17721720970853508,0.24452103993516325,0.17721720973166138,0.17751313227006182,True,True,True,"[0.06765, 0.04559, 0.04546]",[],612,200,8,6,16,3,36.7,cuda
hops,s3168,4,heat,relu,0.5,3168,0.17718367753174122,0.24466256670581932,0.17718367439675886,0.17751313227006182,True,True,True,"[0.06805, 0.04559, 0.04545]","[1.351, -0.1526, -0.1591]",612,200,8,6,16,3,34.6,cuda
hops,s3168,4,qw,relu,0.5,3168,0.17719302219040814,0.24468054402862535,0.17719302138059653,0.17751313227006182,True,True,True,"[0.06765, 0.04559, 0.04546]","[0.7751, 0.4441, 0.4867]",612,200,8,6,16,3,66.8,cuda
hops,s3168,5,gcn,relu,0.5,3168,0.17723752986733812,0.2447233595474342,0.17723752987439356,0.17751313254600923,True,True,True,"[0.06784, 0.04556, 0.04548]",[],612,200,8,6,16,3,42.0,cuda
hops,s3168,5,heat,relu,0.5,3168,0.17693144145111242,0.2445659065652532,0.17693145163921697,0.17751313254600923,True,True,True,"[0.06776, 0.04547, 0.04529]","[1.2107, 0.175, 0.1752]",612,200,8,6,16,3,25.1,cuda
