task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s1584,7,qw,softplus,0.5,1584,0.05287444963793498,0.06193989997176961,0.05194582725807531,0.2073090134066238,True,True,True,"[0.05646, 0.01746, 0.00546]","[5.6931, 5.1266, 5.5875, 5.7541]",3301,1000,8,6,32,4,926.7,cuda,cut,0.05,8,float64,0.28540695962342993,20
hops,s1584,8,qw,softplus,0.5,1584,0.2170539988793612,0.29555322747995627,0.2176069480108088,0.2142830371220913,False,False,False,"[0.05813, 0.06354, 0.06342]","[2.921, 4.0051, 2.994, 2.5889]",3301,1000,8,6,32,4,926.7,cuda,cut,0.05,8,float64,0.3031558346890644,20
hops,s1584,9,qw,softplus,0.5,1584,0.05733258795583155,0.06702778777398506,0.0540850771028497,0.1972476585583153,True,True,True,"[0.05204, 0.01954, 0.00655]","[5.4624, 5.0792, 5.6282, 5.8684]",3301,1000,8,6,32,4,926.9,cuda,cut,0.05,8,float64,0.2859626192448666,20
hops,s1584,0,qw,softplus,2.0,1584,0.06150747640689497,0.06575866988582464,0.057478806913506084,0.20284212697399248,True,True,True,"[0.06497, 0.04179, 0.00706]","[5.0113, 4.3266, 4.6079, 5.2495]",3301,1000,8,6,32,4,928.3,cuda,cut,0.05,8,float64,0.29289856883747234,20
hops,s1584,1,qw,softplus,2.0,1584,0.06842763992048621,0.11569984844662784,0.06554972033889214,0.21422125618812327,True,True,True,"[0.0701, 0.06745, 0.04044]","[5.0931, 5.2886, 5.2889, 4.81]",3301,1000,8,6,32,4,926.8,cuda,cut,0.05,8,float64,0.30389307316246,20
hops,s1584,2,qw,softplus,2.0,1584,0.08793388847637085,0.13200272336415014,0.08045085016880797,0.21167407191032386,True,True,True,"[0.06251, 0.03712, 0.00995]","[4.676, 4.691, 5.069, 5.488]",3301,1000,8,6,32,4,926.7,cuda,cut,0.05,8,float64,0.2918149112920989,20
hops,s1584,3,qw,softplus,2.0,1584,0.05453033439861705,0.08199818667670411,0.05905007951873844,0.22380801566652261,True,True,True,"[0.05177, 0.03834, 0.00669]","[5.0172, 3.8237, 3.8187, 5.5993]",3301,1000,8,6,32,4,926.8,cuda,cut,0.05,8,float64,0.30001465975182123,20
hops,s1584,4,qw,softplus,2.0,1584,0.17632372818451145,0.2584043488827786,0.17876056407031846,0.20166345434231991,True,False,False,"[0.05968, 0.02028, 0.02705]","[4.7988, 4.3705, 4.2986, 4.8467]",3301,1000,8,6,32,4,926.8,cuda,cut,0.05,8,float64,0.2875493682492633,20
hops,s1584,5,qw,softplus,2.0,1584,0.058579365719885285,0.07542398705866211,0.052521892777776226,0.20494496734869297,True,True,True,"[0.06764, 0.02334, 0.00549]","[5.0401, 4.6957, 4.6212, 5.4056]",3301,1000,8,6,32,4,926.8,cuda,cut,0.05,8,float64,0.28995785954405556,20
hops,s1584,6,qw,softplus,2.0,1584,0.08583794490876077,0.12703106863921823,0.08496451601118697,0.20352606689957245,True,True,True,"[0.05699, 0.01476, 0.01357]","[4.6449, 4.6588, 4.5473, 4.7228]",3301,1000,8,6,32,4,926.6,cuda,cut,0.05,8,float64,0.29468145136268387,20
hops,s1584,7,qw,softplus,2.0,1584,0.056123895567724756,0.0645266198938086,0.05653090387661812,0.2073090134066238,True,True,True,"[0.06248, 0.01654, 0.00608]","[5.671, 5.0886, 5.3448, 5.7092]",3301,1000,8,6,32,4,926.7,cuda,cut,0.05,8,float64,0.28540695962342993,20
hops,s1584,8,qw,softplus,2.0,1584,0.06609317953839612,0.05755158748579358,0.06324090402960594,0.2142830371220913,True,True,True,"[0.06421, 0.03498, 0.00663]","[5.2694, 5.0624, 4.7285, 4.5243]",3301,1000,8,6,32,4,926.8,cuda,cut,0.05,8,float64,0.3031558346890644,20
hops,s1584,9,qw,softplus,2.0,1584,0.06236055368599822,0.07819195091639744,0.060353076619174335,0.1972476585583153,True,True,True,"[0.06258, 0.0561, 0.01517]","[4.7198, 4.686, 4.3069, 4.3245]",3301,1000,8,6,32,4,926.8,cuda,cut,0.05,8,float64,0.2859626192448666,20
