task,shell,seed,op,t_param,t_init,n_nodes,mae,aurc,train_mae,const_mae,beats_const,valid,monotone,loss_thirds,t_learned,params,epochs,n_train,n_eval,hidden,n_layers,secs,device,seam,ppr_alpha,sgc_k,dtype,const_aurc,ppr_k
hops,s1584,7,heat,softplus,0.5,1584,0.07743568457040849,0.0850929519672982,0.07556517502686613,0.2073090134066238,True,True,True,"[0.05798, 0.02354, 0.01303]","[10.2968, 10.0815, 8.7331, 8.7664]",3301,1000,8,6,32,4,446.2,cuda,cut,0.05,8,float64,0.28540695962342993,20
hops,s1584,8,heat,softplus,0.5,1584,0.0841804588059591,0.06510726983456606,0.07647895650360928,0.2142830371220913,True,True,True,"[0.05943, 0.0248, 0.0121]","[10.1409, 9.732, 9.4181, 9.1722]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.3031558346890644,20
hops,s1584,9,heat,softplus,0.5,1584,0.10023126742484169,0.16624911409664256,0.10336963615795569,0.1972476585583153,True,True,True,"[0.05384, 0.02656, 0.01966]","[9.2358, 7.627, 7.1778, 9.0352]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.2859626192448666,20
hops,s1584,0,heat,softplus,2.0,1584,0.08347754083319651,0.11863971028271418,0.08384356090536789,0.20284212697399248,True,True,True,"[0.06489, 0.05165, 0.01549]","[10.5347, 8.0543, 8.0231, 7.3032]",3301,1000,8,6,32,4,447.8,cuda,cut,0.05,8,float64,0.29289856883747234,20
hops,s1584,1,heat,softplus,2.0,1584,0.21678834496468555,0.2907278073393523,0.22989198372832947,0.21422125618812327,False,False,False,"[0.07023, 0.05498, 0.06948]","[9.1675, 4.3673, 4.2585, 4.029]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.30389307316246,20
hops,s1584,2,heat,softplus,2.0,1584,0.07164005633239169,0.08814160243768383,0.06926232271661245,0.21167407191032386,True,True,True,"[0.06134, 0.02608, 0.01299]","[9.8814, 9.8082, 9.3777, 8.7017]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.2918149112920989,20
hops,s1584,3,heat,softplus,2.0,1584,0.07673701199828016,0.09935392256560593,0.07176807558558217,0.22380801566652261,True,True,True,"[0.0526, 0.02092, 0.0134]","[9.6136, 9.5097, 9.4949, 9.3385]",3301,1000,8,6,32,4,446.3,cuda,cut,0.05,8,float64,0.30001465975182123,20
hops,s1584,4,heat,softplus,2.0,1584,0.07681721151174074,0.10174285410963596,0.080402099375572,0.20166345434231991,True,True,True,"[0.06005, 0.03674, 0.01341]","[9.9419, 7.4717, 7.5518, 7.4193]",3301,1000,8,6,32,4,446.3,cuda,cut,0.05,8,float64,0.2875493682492633,20
hops,s1584,5,heat,softplus,2.0,1584,0.0816973857283326,0.07781148736679704,0.07572988895950872,0.20494496734869297,True,True,True,"[0.06742, 0.05068, 0.01458]","[11.9942, 7.0524, 6.8907, 6.3152]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.28995785954405556,20
hops,s1584,6,heat,softplus,2.0,1584,0.07832668012680188,0.11119638360841293,0.07800499427917391,0.20352606689957245,True,True,True,"[0.05689, 0.0213, 0.01194]","[10.1947, 9.6438, 9.4354, 8.9654]",3301,1000,8,6,32,4,446.2,cuda,cut,0.05,8,float64,0.29468145136268387,20
hops,s1584,7,heat,softplus,2.0,1584,0.07557555823214464,0.07155269574759547,0.07354758552335752,0.2073090134066238,True,True,True,"[0.06163, 0.02583, 0.0119]","[11.3451, 10.5828, 9.342, 9.3634]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.28540695962342993,20
hops,s1584,8,heat,softplus,2.0,1584,0.0869666924326659,0.06767709540093493,0.08028353489210166,0.2142830371220913,True,True,True,"[0.06408, 0.03128, 0.01176]","[10.2962, 9.5561, 9.4755, 9.3523]",3301,1000,8,6,32,4,446.1,cuda,cut,0.05,8,float64,0.3031558346890644,20
hops,s1584,9,heat,softplus,2.0,1584,0.07672401584865958,0.09906733451755123,0.07399852769032692,0.1972476585583153,True,True,True,"[0.06242, 0.0388, 0.01447]","[10.6462, 10.6988, 9.0158, 7.9414]",3301,1000,8,6,32,4,446.2,cuda,cut,0.05,8,float64,0.2859626192448666,20
